Biter.ID,ID,Suspect,incursions_best_0.95,incursions_best_0.975
3842,3908,Yes,FALSE,FALSE
3842,3909,Yes,FALSE,FALSE
0,3911,Yes,TRUE,FALSE
0,3912,Yes,FALSE,FALSE
0,3917,Yes,FALSE,FALSE
0,3918,Yes,FALSE,FALSE
0,3919,Yes,FALSE,FALSE
0,3926,Yes,FALSE,FALSE
0,3927,Yes,TRUE,FALSE
0,3928,Yes,TRUE,FALSE
3623,3932,Yes,FALSE,FALSE
3932,3933,Yes,FALSE,FALSE
0,3934,Yes,FALSE,FALSE
0,3940,Yes,FALSE,FALSE
0,3943,Yes,FALSE,FALSE
3943,3944,Yes,FALSE,FALSE
0,3945,Yes,TRUE,TRUE
0,3948,Yes,FALSE,FALSE
0,3949,Yes,TRUE,TRUE
0,3951,Yes,FALSE,FALSE
0,3954,Yes,FALSE,FALSE
0,3964,Yes,TRUE,FALSE
0,3968,Yes,FALSE,FALSE
0,3969,Yes,FALSE,FALSE
0,3973,Yes,FALSE,FALSE
0,3976,Yes,TRUE,FALSE
3976,3977,Yes,FALSE,FALSE
3976,3978,Yes,FALSE,FALSE
0,3988,Yes,FALSE,FALSE
0,3993,Yes,FALSE,FALSE
0,3994,Yes,FALSE,FALSE
0,3995,Yes,FALSE,FALSE
0,3996,Yes,FALSE,FALSE
0,3997,Yes,TRUE,FALSE
0,3998,Yes,FALSE,FALSE
0,3999,Yes,FALSE,FALSE
0,4000,Yes,FALSE,FALSE
0,4007,Yes,FALSE,FALSE
0,4008,Yes,FALSE,FALSE
0,4009,Yes,FALSE,FALSE
0,4010,Yes,TRUE,TRUE
0,4016,Yes,FALSE,FALSE
0,4017,Yes,FALSE,FALSE
4017,4018,Yes,FALSE,FALSE
0,4021,Yes,FALSE,FALSE
0,4022,Yes,FALSE,FALSE
0,4023,Yes,FALSE,FALSE
0,4026,Yes,TRUE,FALSE
3995,4028,Yes,FALSE,FALSE
0,4030,Yes,FALSE,FALSE
4030,4031,Yes,FALSE,FALSE
4030,4033,Yes,FALSE,FALSE
4030,4034,Yes,FALSE,FALSE
4030,4037,Yes,FALSE,FALSE
0,4040,Yes,FALSE,FALSE
0,4043,Yes,FALSE,FALSE
4043,4045,Yes,FALSE,FALSE
4045,4046,Yes,FALSE,FALSE
4045,4047,Yes,FALSE,FALSE
0,4049,Yes,FALSE,FALSE
4055,4054,Yes,FALSE,FALSE
0,4055,Yes,FALSE,FALSE
0,4057,Yes,FALSE,FALSE
4045,4058,Yes,FALSE,FALSE
0,4064,Yes,TRUE,TRUE
4064,4066,Yes,FALSE,FALSE
4064,4067,Yes,FALSE,FALSE
0,4068,Yes,TRUE,TRUE
0,4069,Yes,FALSE,FALSE
0,4070,Yes,FALSE,FALSE
4047,4071,Yes,FALSE,FALSE
4047,4072,Yes,FALSE,FALSE
0,4073,Yes,FALSE,FALSE
0,4079,Yes,FALSE,FALSE
4079,4080,Yes,FALSE,FALSE
4079,4081,Yes,FALSE,FALSE
4079,4082,Yes,FALSE,FALSE
0,4084,Yes,FALSE,FALSE
4086,4085,Yes,FALSE,FALSE
0,4086,Yes,TRUE,TRUE
0,4088,Yes,FALSE,FALSE
0,4089,Yes,FALSE,FALSE
4091,4090,Yes,FALSE,FALSE
0,4091,Yes,FALSE,FALSE
4093,4092,Yes,FALSE,FALSE
0,4093,Yes,FALSE,FALSE
0,4096,Yes,FALSE,FALSE
0,4097,Yes,FALSE,FALSE
0,4101,Yes,FALSE,FALSE
0,4102,Yes,FALSE,FALSE
0,4103,Yes,FALSE,FALSE
0,4104,Yes,FALSE,FALSE
0,4106,Yes,FALSE,FALSE
0,4109,Yes,TRUE,TRUE
3783,4111,Yes,FALSE,FALSE
0,4116,Yes,TRUE,FALSE
4118,4117,Yes,FALSE,FALSE
0,4118,Yes,FALSE,FALSE
4121,4120,Yes,FALSE,FALSE
0,4121,Yes,FALSE,FALSE
0,4125,Yes,TRUE,FALSE
0,4127,Yes,TRUE,TRUE
0,4128,Yes,TRUE,FALSE
0,4130,Yes,FALSE,FALSE
4130,4131,Yes,FALSE,FALSE
4130,4136,Yes,FALSE,FALSE
0,4139,Yes,TRUE,FALSE
0,4142,Yes,FALSE,FALSE
0,4143,Yes,FALSE,FALSE
4147,4145,Yes,FALSE,FALSE
0,4147,Yes,FALSE,FALSE
0,4148,Yes,FALSE,FALSE
0,4151,Yes,TRUE,FALSE
0,4156,Yes,FALSE,FALSE
0,4158,Yes,TRUE,FALSE
0,4159,Yes,FALSE,FALSE
4159,4161,Yes,FALSE,FALSE
4159,4163,Yes,FALSE,FALSE
0,4167,Yes,FALSE,FALSE
0,4168,Yes,TRUE,TRUE
0,4169,Yes,TRUE,TRUE
0,4170,Yes,FALSE,FALSE
0,4171,Yes,FALSE,FALSE
0,4173,Yes,TRUE,TRUE
0,4176,Yes,FALSE,FALSE
0,4177,Yes,FALSE,FALSE
0,4182,Yes,TRUE,FALSE
0,4185,Yes,FALSE,FALSE
0,4186,Yes,FALSE,FALSE
0,4190,Yes,TRUE,FALSE
4190,4191,Yes,FALSE,FALSE
4194,4192,Yes,TRUE,FALSE
4194,4193,Yes,FALSE,FALSE
0,4195,Yes,FALSE,FALSE
0,4196,Yes,FALSE,FALSE
0,4197,Yes,FALSE,FALSE
0,4198,Yes,FALSE,FALSE
4202,4201,Yes,FALSE,FALSE
0,4202,Yes,FALSE,FALSE
0,4205,Yes,FALSE,FALSE
0,4206,Yes,TRUE,FALSE
0,4209,Yes,FALSE,FALSE
0,4211,Yes,TRUE,FALSE
0,4212,Yes,FALSE,FALSE
0,4213,Yes,FALSE,FALSE
0,4214,Yes,TRUE,FALSE
0,4221,Yes,FALSE,FALSE
4225,4223,Yes,FALSE,FALSE
4225,4224,Yes,FALSE,FALSE
4231,4225,Yes,FALSE,FALSE
4231,4226,Yes,FALSE,FALSE
4231,4227,Yes,FALSE,FALSE
4231,4228,Yes,FALSE,FALSE
4231,4229,Yes,FALSE,FALSE
4231,4230,Yes,FALSE,FALSE
0,4231,Yes,TRUE,FALSE
4231,4233,Yes,FALSE,FALSE
0,4237,Yes,TRUE,FALSE
4237,4238,Yes,FALSE,FALSE
4238,4239,Yes,FALSE,FALSE
4238,4240,Yes,FALSE,FALSE
4239,4241,Yes,FALSE,FALSE
4239,4242,Yes,FALSE,FALSE
4239,4246,Yes,FALSE,FALSE
4239,4247,Yes,FALSE,FALSE
0,4248,Yes,TRUE,TRUE
0,4251,Yes,FALSE,FALSE
0,4256,Yes,FALSE,FALSE
0,4259,Yes,FALSE,FALSE
4259,4261,Yes,FALSE,FALSE
4259,4262,Yes,FALSE,FALSE
0,4263,Yes,FALSE,FALSE
4263,4264,Yes,FALSE,FALSE
4263,4266,Yes,FALSE,FALSE
4263,4267,Yes,FALSE,FALSE
4270,4269,Yes,FALSE,FALSE
0,4270,Yes,FALSE,FALSE
4270,4271,Yes,FALSE,FALSE
0,4282,Yes,TRUE,TRUE
0,4283,Yes,FALSE,FALSE
0,4285,Yes,TRUE,TRUE
0,4286,Yes,FALSE,FALSE
4288,4287,Yes,FALSE,FALSE
0,4288,Yes,TRUE,FALSE
0,4291,Yes,FALSE,FALSE
0,4308,Yes,FALSE,FALSE
0,4309,Yes,FALSE,FALSE
0,4317,Yes,FALSE,FALSE
0,4318,Yes,FALSE,FALSE
0,4319,Yes,FALSE,FALSE
4319,4320,Yes,FALSE,FALSE
4330,4329,Yes,FALSE,FALSE
0,4330,Yes,FALSE,FALSE
0,4342,Yes,FALSE,FALSE
0,4343,Yes,TRUE,TRUE
0,4344,Yes,FALSE,FALSE
0,4345,Yes,FALSE,FALSE
0,4346,Yes,FALSE,FALSE
0,4349,Yes,FALSE,FALSE
4349,4350,Yes,FALSE,FALSE
4349,4351,Yes,FALSE,FALSE
0,4352,Yes,FALSE,FALSE
0,4354,Yes,FALSE,FALSE
0,4355,Yes,FALSE,FALSE
0,4367,Yes,TRUE,FALSE
0,4402,Yes,TRUE,TRUE
0,4453,Yes,FALSE,FALSE
0,4457,Yes,FALSE,FALSE
0,4460,Yes,FALSE,FALSE
0,4466,Yes,FALSE,FALSE
0,4470,Yes,FALSE,FALSE
0,4479,Yes,FALSE,FALSE
0,4483,Yes,FALSE,FALSE
0,4497,Yes,FALSE,FALSE
0,4506,Yes,FALSE,FALSE
0,4509,Yes,FALSE,FALSE
0,4522,Yes,FALSE,FALSE
4522,4523,Yes,FALSE,FALSE
4523,4525,Yes,FALSE,FALSE
0,4531,Yes,FALSE,FALSE
4531,4532,Yes,FALSE,FALSE
4531,4533,Yes,FALSE,FALSE
0,4538,Yes,FALSE,FALSE
0,4543,Yes,FALSE,FALSE
0,4546,Yes,FALSE,FALSE
0,4550,Yes,FALSE,FALSE
4550,4551,Yes,FALSE,FALSE
4550,4559,Yes,FALSE,FALSE
4550,4560,Yes,FALSE,FALSE
0,4563,Yes,FALSE,FALSE
4563,4565,Yes,FALSE,FALSE
0,4577,Yes,FALSE,FALSE
0,4581,Yes,FALSE,FALSE
4581,4592,Yes,FALSE,FALSE
0,4593,Yes,FALSE,FALSE
0,4600,Yes,FALSE,FALSE
4600,4601,Yes,FALSE,FALSE
0,4602,Yes,FALSE,FALSE
0,4604,Yes,FALSE,FALSE
0,4607,Yes,TRUE,TRUE
4607,4609,Yes,FALSE,FALSE
0,4610,Yes,FALSE,FALSE
4610,4611,Yes,FALSE,FALSE
0,4620,Yes,FALSE,FALSE
4620,4621,Yes,FALSE,FALSE
0,4634,Yes,TRUE,FALSE
0,4636,Yes,FALSE,FALSE
4636,4637,Yes,FALSE,FALSE
4641,4640,Yes,FALSE,FALSE
0,4641,Yes,FALSE,FALSE
0,4644,Yes,FALSE,FALSE
4644,4645,Yes,FALSE,FALSE
0,4646,Yes,FALSE,FALSE
0,4656,Yes,FALSE,FALSE
0,4669,Yes,FALSE,FALSE
4669,4670,Yes,FALSE,FALSE
4669,4671,Yes,FALSE,FALSE
0,4672,Yes,FALSE,FALSE
0,4673,Yes,FALSE,FALSE
0,4676,Yes,FALSE,FALSE
4676,4677,Yes,FALSE,FALSE
0,4681,Yes,TRUE,FALSE
4681,4682,Yes,FALSE,FALSE
4681,4683,Yes,FALSE,FALSE
4681,4684,Yes,FALSE,FALSE
4681,4685,Yes,FALSE,FALSE
4681,4686,Yes,FALSE,FALSE
0,4687,Yes,FALSE,FALSE
4687,4688,Yes,FALSE,FALSE
0,4694,Yes,FALSE,FALSE
4694,4695,Yes,FALSE,FALSE
4694,4696,Yes,FALSE,FALSE
0,4697,Yes,FALSE,FALSE
4697,4698,Yes,FALSE,FALSE
4697,4699,Yes,FALSE,FALSE
4705,4700,Yes,FALSE,FALSE
0,4705,Yes,FALSE,FALSE
0,4706,Yes,FALSE,FALSE
0,4707,Yes,FALSE,FALSE
0,4708,Yes,TRUE,FALSE
0,4709,Yes,FALSE,FALSE
0,4711,Yes,FALSE,FALSE
4716,4713,Yes,FALSE,FALSE
4713,4715,Yes,FALSE,FALSE
0,4716,Yes,FALSE,FALSE
0,4719,Yes,FALSE,FALSE
4719,4720,Yes,FALSE,FALSE
0,4721,Yes,FALSE,FALSE
0,4728,Yes,FALSE,FALSE
0,4730,Yes,FALSE,FALSE
4738,4737,Yes,FALSE,FALSE
0,4738,Yes,FALSE,FALSE
0,4739,Yes,FALSE,FALSE
0,4740,Yes,FALSE,FALSE
0,4745,Yes,FALSE,FALSE
0,4751,Yes,FALSE,FALSE
0,4758,Yes,FALSE,FALSE
0,4789,Yes,FALSE,FALSE
0,4790,Yes,FALSE,FALSE
4790,4791,Yes,FALSE,FALSE
4791,4792,Yes,FALSE,FALSE
0,4793,Yes,FALSE,FALSE
0,4796,Yes,FALSE,FALSE
4796,4797,Yes,FALSE,FALSE
4796,4798,Yes,FALSE,FALSE
4796,4799,Yes,FALSE,FALSE
0,4802,Yes,FALSE,FALSE
4819,4809,Yes,FALSE,FALSE
4809,4815,Yes,FALSE,FALSE
4809,4816,Yes,FALSE,FALSE
0,4819,Yes,FALSE,FALSE
4823,4822,Yes,FALSE,FALSE
0,4823,Yes,FALSE,FALSE
0,4824,Yes,FALSE,FALSE
0,4825,Yes,FALSE,FALSE
4592,4829,Yes,FALSE,FALSE
0,4835,Yes,FALSE,FALSE
0,4837,Yes,FALSE,FALSE
4837,4838,Yes,FALSE,FALSE
0,4841,Yes,FALSE,FALSE
4841,4846,Yes,FALSE,FALSE
0,4848,Yes,FALSE,FALSE
4688,4849,Yes,FALSE,FALSE
4849,4850,Yes,FALSE,FALSE
4849,4851,Yes,FALSE,FALSE
4849,4852,Yes,FALSE,FALSE
0,4853,Yes,FALSE,FALSE
4853,4855,Yes,FALSE,FALSE
4853,4858,Yes,FALSE,FALSE
0,4862,Yes,FALSE,FALSE
0,4866,Yes,FALSE,FALSE
4866,4867,Yes,FALSE,FALSE
4867,4871,Yes,FALSE,FALSE
0,4874,Yes,FALSE,FALSE
0,4878,Yes,FALSE,FALSE
0,4886,Yes,FALSE,FALSE
4886,4887,Yes,FALSE,FALSE
0,4888,Yes,FALSE,FALSE
4896,4894,Yes,FALSE,FALSE
4896,4895,Yes,FALSE,FALSE
0,4896,Yes,FALSE,FALSE
0,4897,Yes,FALSE,FALSE
0,4901,Yes,FALSE,FALSE
0,4909,Yes,FALSE,FALSE
4560,4912,Yes,FALSE,FALSE
0,4913,Yes,FALSE,FALSE
0,4919,Yes,FALSE,FALSE
4923,4922,Yes,FALSE,FALSE
0,4923,Yes,FALSE,FALSE
0,4924,Yes,FALSE,FALSE
0,4933,Yes,FALSE,FALSE
4933,4940,Yes,FALSE,FALSE
0,4945,Yes,FALSE,FALSE
0,4947,Yes,FALSE,FALSE
4947,4958,Yes,FALSE,FALSE
0,4969,Yes,FALSE,FALSE
0,4974,Yes,FALSE,FALSE
4974,4980,Yes,FALSE,FALSE
4990,4983,Yes,FALSE,FALSE
4983,4984,Yes,FALSE,FALSE
0,4990,Yes,FALSE,FALSE
4990,4991,Yes,FALSE,FALSE
4990,4992,Yes,FALSE,FALSE
4990,4993,Yes,FALSE,FALSE
4990,4994,Yes,FALSE,FALSE
0,4995,Yes,FALSE,FALSE
0,4996,Yes,FALSE,FALSE
0,5001,Yes,FALSE,FALSE
0,5002,Yes,FALSE,FALSE
0,5003,Yes,FALSE,FALSE
0,5015,Yes,TRUE,TRUE
0,5017,Yes,FALSE,FALSE
0,5018,Yes,TRUE,FALSE
0,5081,Yes,FALSE,FALSE
0,5082,Yes,FALSE,FALSE
0,5084,Yes,FALSE,FALSE
5084,5085,Yes,FALSE,FALSE
5084,5090,Yes,FALSE,FALSE
0,5098,Yes,FALSE,FALSE
0,5113,Yes,FALSE,FALSE
0,5127,Yes,FALSE,FALSE
5134,5132,Yes,FALSE,FALSE
5134,5133,Yes,FALSE,FALSE
0,5134,Yes,FALSE,FALSE
0,5135,Yes,FALSE,FALSE
0,5136,Yes,FALSE,FALSE
5136,5141,Yes,FALSE,FALSE
0,5148,Yes,FALSE,FALSE
5148,5149,Yes,FALSE,FALSE
5148,5150,Yes,FALSE,FALSE
5148,5151,Yes,FALSE,FALSE
0,5153,Yes,FALSE,FALSE
0,5167,Yes,FALSE,FALSE
5250,5169,Yes,FALSE,FALSE
5171,5170,Yes,FALSE,FALSE
0,5171,Yes,FALSE,FALSE
0,5172,Yes,TRUE,FALSE
5177,5176,Yes,FALSE,FALSE
5178,5177,Yes,FALSE,FALSE
0,5178,Yes,FALSE,FALSE
5177,5181,Yes,FALSE,FALSE
5177,5185,Yes,FALSE,FALSE
5837,5186,Yes,FALSE,FALSE
0,5192,Yes,FALSE,FALSE
0,5201,Yes,FALSE,FALSE
0,5232,Yes,FALSE,FALSE
5232,5233,Yes,FALSE,FALSE
5233,5234,Yes,FALSE,FALSE
5233,5235,Yes,FALSE,FALSE
0,5236,Yes,FALSE,FALSE
0,5237,Yes,FALSE,FALSE
0,5238,Yes,FALSE,FALSE
5240,5239,Yes,FALSE,FALSE
0,5240,Yes,FALSE,FALSE
0,5241,Yes,FALSE,FALSE
0,5242,Yes,FALSE,FALSE
0,5243,Yes,FALSE,FALSE
0,5247,Yes,FALSE,FALSE
5247,5248,Yes,FALSE,FALSE
5247,5249,Yes,FALSE,FALSE
0,5250,Yes,FALSE,FALSE
0,5251,Yes,FALSE,FALSE
0,5252,Yes,FALSE,FALSE
0,5254,Yes,FALSE,FALSE
5254,5255,Yes,FALSE,FALSE
5257,5256,Yes,FALSE,FALSE
0,5257,Yes,FALSE,FALSE
0,5260,Yes,FALSE,FALSE
5267,5266,Yes,FALSE,FALSE
0,5267,Yes,FALSE,FALSE
5269,5268,Yes,FALSE,FALSE
0,5269,Yes,FALSE,FALSE
5865,5271,Yes,FALSE,FALSE
0,5274,Yes,FALSE,FALSE
5276,5275,Yes,FALSE,FALSE
0,5276,Yes,FALSE,FALSE
0,5278,Yes,FALSE,FALSE
0,5279,Yes,FALSE,FALSE
5285,5284,Yes,FALSE,FALSE
5286,5285,Yes,FALSE,FALSE
0,5286,Yes,FALSE,FALSE
5288,5287,Yes,FALSE,FALSE
0,5288,Yes,FALSE,FALSE
0,5291,Yes,FALSE,FALSE
0,5295,Yes,FALSE,FALSE
0,5297,Yes,FALSE,FALSE
0,5307,Yes,FALSE,FALSE
5310,5309,Yes,FALSE,FALSE
0,5310,Yes,FALSE,FALSE
0,5311,Yes,FALSE,FALSE
0,5317,Yes,FALSE,FALSE
0,5320,Yes,FALSE,FALSE
5320,5321,Yes,FALSE,FALSE
5323,5322,Yes,FALSE,FALSE
0,5323,Yes,FALSE,FALSE
5328,5327,Yes,FALSE,FALSE
0,5328,Yes,FALSE,FALSE
5330,5329,Yes,FALSE,FALSE
0,5330,Yes,FALSE,FALSE
0,5337,Yes,FALSE,FALSE
0,5341,Yes,FALSE,FALSE
0,5342,Yes,FALSE,FALSE
0,5347,Yes,FALSE,FALSE
0,5349,Yes,FALSE,FALSE
0,5354,Yes,FALSE,FALSE
0,5355,Yes,FALSE,FALSE
0,5356,Yes,FALSE,FALSE
5361,5360,Yes,FALSE,FALSE
0,5361,Yes,FALSE,FALSE
6834,5362,Yes,FALSE,FALSE
0,5365,Yes,FALSE,FALSE
0,5366,Yes,FALSE,FALSE
0,5367,Yes,FALSE,FALSE
5372,5371,Yes,FALSE,FALSE
0,5372,Yes,FALSE,FALSE
0,5373,Yes,FALSE,FALSE
0,5376,Yes,FALSE,FALSE
0,5378,Yes,FALSE,FALSE
0,5379,Yes,FALSE,FALSE
0,5380,Yes,FALSE,FALSE
5663,5381,Yes,FALSE,FALSE
5385,5384,Yes,FALSE,FALSE
0,5385,Yes,FALSE,FALSE
5387,5386,Yes,FALSE,FALSE
0,5387,Yes,FALSE,FALSE
0,5389,Yes,FALSE,FALSE
5392,5391,Yes,FALSE,FALSE
0,5392,Yes,FALSE,FALSE
5391,5393,Yes,FALSE,FALSE
0,5395,Yes,FALSE,FALSE
0,5407,Yes,FALSE,FALSE
0,5416,Yes,FALSE,FALSE
0,5433,Yes,FALSE,FALSE
0,5436,Yes,FALSE,FALSE
0,5439,Yes,FALSE,FALSE
0,5441,Yes,FALSE,FALSE
5441,5442,Yes,FALSE,FALSE
5441,5443,Yes,FALSE,FALSE
0,5447,Yes,FALSE,FALSE
0,5452,Yes,FALSE,FALSE
0,5456,Yes,FALSE,FALSE
5456,5457,Yes,FALSE,FALSE
0,5461,Yes,FALSE,FALSE
5461,5462,Yes,FALSE,FALSE
0,5473,Yes,FALSE,FALSE
0,5474,Yes,FALSE,FALSE
0,5477,Yes,FALSE,FALSE
0,5478,Yes,FALSE,FALSE
5478,5483,Yes,FALSE,FALSE
0,5499,Yes,FALSE,FALSE
0,5506,Yes,FALSE,FALSE
0,5523,Yes,FALSE,FALSE
0,5528,Yes,FALSE,FALSE
0,5536,Yes,FALSE,FALSE
0,5540,Yes,FALSE,FALSE
0,5544,Yes,FALSE,FALSE
5544,5546,Yes,FALSE,FALSE
5590,5548,Yes,FALSE,FALSE
5548,5550,Yes,FALSE,FALSE
0,5558,Yes,FALSE,FALSE
5548,5560,Yes,FALSE,FALSE
5548,5561,Yes,FALSE,FALSE
0,5573,Yes,FALSE,FALSE
5548,5584,Yes,FALSE,FALSE
5548,5585,Yes,FALSE,FALSE
0,5590,Yes,FALSE,FALSE
0,5592,Yes,FALSE,FALSE
5592,5593,Yes,FALSE,FALSE
0,5594,Yes,FALSE,FALSE
5594,5595,Yes,FALSE,FALSE
5595,5600,Yes,FALSE,FALSE
0,5601,Yes,FALSE,FALSE
5609,5606,Yes,FALSE,FALSE
0,5609,Yes,FALSE,FALSE
0,5610,Yes,FALSE,FALSE
0,5616,Yes,FALSE,FALSE
5623,5617,Yes,FALSE,FALSE
5622,5620,Yes,FALSE,FALSE
5622,5621,Yes,FALSE,FALSE
0,5622,Yes,FALSE,FALSE
0,5623,Yes,FALSE,FALSE
0,5624,Yes,FALSE,FALSE
5624,5625,Yes,FALSE,FALSE
0,5627,Yes,FALSE,FALSE
0,5628,Yes,FALSE,FALSE
0,5629,Yes,FALSE,FALSE
0,5631,Yes,FALSE,FALSE
0,5635,Yes,FALSE,FALSE
5635,5636,Yes,FALSE,FALSE
0,5645,Yes,FALSE,FALSE
0,5647,Yes,FALSE,FALSE
0,5652,Yes,FALSE,FALSE
5652,5653,Yes,FALSE,FALSE
5652,5654,Yes,FALSE,FALSE
5652,5656,Yes,FALSE,FALSE
0,5657,Yes,FALSE,FALSE
0,5663,Yes,FALSE,FALSE
0,5668,Yes,FALSE,FALSE
5668,5669,Yes,FALSE,FALSE
0,5675,Yes,FALSE,FALSE
0,5676,Yes,FALSE,FALSE
0,5677,Yes,FALSE,FALSE
5677,5678,Yes,FALSE,FALSE
5677,5679,Yes,FALSE,FALSE
0,5680,Yes,FALSE,FALSE
0,5684,Yes,FALSE,FALSE
5684,5685,Yes,FALSE,FALSE
0,5692,Yes,FALSE,FALSE
0,5708,Yes,FALSE,FALSE
5718,5716,Yes,FALSE,FALSE
0,5719,Yes,FALSE,FALSE
0,5729,Yes,FALSE,FALSE
0,5740,Yes,FALSE,FALSE
5743,5741,Yes,FALSE,FALSE
5741,5742,Yes,FALSE,FALSE
0,5743,Yes,FALSE,FALSE
5743,5744,Yes,FALSE,FALSE
0,5745,Yes,FALSE,FALSE
0,5746,Yes,TRUE,TRUE
5746,5755,Yes,FALSE,FALSE
0,5756,Yes,FALSE,FALSE
0,5757,Yes,FALSE,FALSE
0,5758,Yes,FALSE,FALSE
0,5763,Yes,FALSE,FALSE
5763,5767,Yes,FALSE,FALSE
5763,5768,Yes,FALSE,FALSE
5763,5770,Yes,FALSE,FALSE
0,5771,Yes,FALSE,FALSE
5771,5772,Yes,FALSE,FALSE
5771,5773,Yes,FALSE,FALSE
0,5774,Yes,FALSE,FALSE
0,5778,Yes,FALSE,FALSE
5778,5779,Yes,FALSE,FALSE
0,5780,Yes,FALSE,FALSE
5780,5781,Yes,FALSE,FALSE
0,5785,Yes,FALSE,FALSE
0,5786,Yes,FALSE,FALSE
5786,5787,Yes,FALSE,FALSE
0,5788,Yes,FALSE,FALSE
0,5794,Yes,FALSE,FALSE
0,5795,Yes,FALSE,FALSE
5781,5796,Yes,FALSE,FALSE
0,5799,Yes,FALSE,FALSE
0,5800,Yes,FALSE,FALSE
0,5802,Yes,FALSE,FALSE
5802,5803,Yes,FALSE,FALSE
0,5804,Yes,FALSE,FALSE
5804,5805,Yes,FALSE,FALSE
5802,5815,Yes,FALSE,FALSE
0,5816,Yes,FALSE,FALSE
0,5832,Yes,TRUE,FALSE
0,5833,Yes,TRUE,FALSE
5833,5834,Yes,FALSE,FALSE
0,5837,Yes,FALSE,FALSE
5668,5841,Yes,FALSE,FALSE
0,5842,Yes,FALSE,FALSE
0,5847,Yes,FALSE,FALSE
5851,5850,Yes,FALSE,FALSE
0,5851,Yes,FALSE,FALSE
0,5853,Yes,FALSE,FALSE
5853,5854,Yes,FALSE,FALSE
0,5856,Yes,FALSE,FALSE
0,5857,Yes,FALSE,FALSE
0,5858,Yes,FALSE,FALSE
0,5859,Yes,FALSE,FALSE
0,5860,Yes,FALSE,FALSE
0,5865,Yes,FALSE,FALSE
5865,5869,Yes,FALSE,FALSE
0,5881,Yes,FALSE,FALSE
0,5892,Yes,FALSE,FALSE
0,5901,Yes,FALSE,FALSE
5901,5902,Yes,FALSE,FALSE
0,5904,Yes,FALSE,FALSE
5904,5906,Yes,FALSE,FALSE
5904,5907,Yes,FALSE,FALSE
0,5910,Yes,FALSE,FALSE
0,5911,Yes,FALSE,FALSE
0,5915,Yes,FALSE,FALSE
0,5921,Yes,FALSE,FALSE
5921,5923,Yes,FALSE,FALSE
5921,5930,Yes,FALSE,FALSE
0,5931,Yes,FALSE,FALSE
0,5936,Yes,FALSE,FALSE
5936,5942,Yes,FALSE,FALSE
0,5943,Yes,FALSE,FALSE
6088,5944,Yes,FALSE,FALSE
5944,5945,Yes,FALSE,FALSE
0,5948,Yes,FALSE,FALSE
5985,5955,Yes,FALSE,FALSE
0,5979,Yes,FALSE,FALSE
0,5985,Yes,FALSE,FALSE
6004,5988,Yes,FALSE,FALSE
0,6004,Yes,FALSE,FALSE
